StockCode,dayofweek,month,ActualQuantity,PredictedQuantity
12,1,2,12,26.20375
3035,3,1,1,3.3126666666666664
3230,2,6,2,45.76007142857142
2042,6,8,5,8.321499999999999
375,6,6,3,133.59916666666672
1308,0,8,1,3.4883333333333337
403,6,9,3,11.441968253968257
174,2,11,27,103.7589246031746
1412,1,12,24,60.88066666666668
679,6,10,7,3.3498333333333328
2116,1,11,50,21.23228968253969
2846,4,11,26,30.04147619047619
1478,6,12,1,3.468
239,0,8,36,8.475833333333332
1229,1,10,1,9.789380952380947
2769,6,9,4,2.2
1438,0,11,2,3.849166666666666
744,1,11,8,24.798333333333336
1294,2,10,11,25.651500000000002
2982,6,2,8,7.9879999999999995
3346,1,8,24,17.6875
185,1,6,73,2.875
369,3,5,20,21.3
1036,6,2,1,2.07
2101,3,7,4,4.375333333333334
1324,3,9,8,7.448142857142857
1787,2,3,4,3.664833333333334
934,4,9,3,11.707333333333333
1853,1,3,39,68.60466666666667
3143,1,6,3,2.71
1068,1,8,3,6.899190476190478
1525,6,9,6,4.095
2927,4,7,1,6.560011904761905
1119,6,4,6,2.2595238095238095
2880,0,3,2,14.33
914,3,11,1,2.1650595238095236
185,4,12,3,1.8892489177489176
1647,4,9,1,8.186666666666666
436,0,2,50,71.01561904761905
282,2,3,1,4.889
942,6,2,7,7.3584523809523805
2011,0,7,12,33.1355
1364,3,2,2,3.5754404761904754
1983,2,6,3,4.163333333333334
2144,0,7,101,18.55759523809524
925,1,2,157,8.0265
2131,1,10,18,17.86591666666667
1835,0,12,2,3.7129999999999996
929,1,11,3,26.39992857142856
2241,1,9,15,2.9854999999999996
344,0,12,1,3.1290000000000004
2245,0,12,24,12.5925
3485,2,9,1,3.3693095238095236
3707,4,10,1,8.15
2687,0,4,3,4.609
1482,0,6,36,28.706666666666674
2895,1,8,1,12.324000000000002
1061,0,9,47,10.750333333333334
1063,4,9,6,16.65296428571429
1537,1,5,1,6.764833333333332
322,0,2,1,9.554166666666669
433,0,7,12,27.7767380952381
1282,3,10,12,19.956666666666667
1375,3,7,1,3.8741666666666674
2981,0,10,1,18.7705
2629,1,1,2,4.479
1070,3,11,26,47.810726190476196
1497,4,12,2,5.5440476190476184
485,3,7,72,57.997
1846,6,9,25,24.83685714285714
1653,2,1,1,2.5191666666666666
924,1,11,27,27.3690753968254
137,0,5,48,14.004000000000001
2853,3,6,4,10.784000000000002
829,3,8,24,41.33268253968254
171,4,9,66,40.6067619047619
2683,2,3,6,3.846722222222224
3256,2,2,14,11.223095238095238
2143,0,9,12,9.270666666666665
658,3,8,1,6.826666666666667
762,6,6,6,7.913333333333334
1877,1,9,3,1.8616666666666666
973,0,1,3,2.624166666666667
1865,1,5,1,10.358666666666666
3378,2,6,2,1.3901666666666666
1421,4,12,1,11.28
3250,6,10,3,19.371111111111112
1376,3,6,1,2.897428571428571
268,4,12,34,8.351666666666667
1640,0,11,60,32.62828571428572
631,1,4,72,23.274714285714285
1131,3,11,2,20.103333333333335
1959,0,9,6,10.115380952380951
3229,6,5,48,11.8
1618,2,11,23,9.160666666666666
1972,2,7,20,288.69888095238093
1594,6,12,9,20.758960317460314
1598,0,6,23,5.224277777777777
3245,3,12,2,5.201666666666667
1533,4,9,2,6.328833333333335
349,1,5,1,23.50266666666667
3850,2,1,1,1.75
2048,6,9,10,53.044809523809505
1833,2,8,17,12.044833333333333
1823,2,3,6,16.178297619047623
1394,6,5,6,5.97
656,1,3,2,5.42
1538,2,8,3,8.1725
1103,6,10,2,3.4371904761904757
1099,0,10,5,3.6416904761904774
917,1,2,1,10.184999999999999
3167,3,1,8,48.38560173160172
2291,4,10,2,3.407
2870,1,2,6,3.5523333333333342
1080,3,12,4,2.5994444444444444
2110,2,11,12,4.85947619047619
655,0,6,13,12.887666666666666
2156,2,11,22,29.611249999999995
723,1,6,6,13.522333333333334
1799,1,5,24,16.64894047619048
436,6,4,9,37.36900000000001
1513,3,7,1,4.090833333333333
2224,3,11,3,9.100833333333332
1684,0,8,2,14.724833333333333
1198,6,5,20,13.568
847,4,12,4,1.4575
1620,1,12,2,31.440666666666676
951,3,1,12,2.4547380952380955
425,4,1,7,12.075738095238094
1248,2,4,92,67.1387142857143
992,2,9,2,3.2479999999999993
1502,6,7,13,8.942380952380953
2049,0,12,4,21.472595238095238
2785,0,12,1,17.55616666666667
3333,2,3,1,38.11633333333333
1301,2,12,26,87.11585714285712
1123,1,4,16,11.384047619047621
2758,0,4,2,3.05
2204,4,9,33,21.3915
377,4,4,26,27.446476190476186
451,0,6,8,37.93583333333333
1502,6,2,2,2.673666666666666
496,3,2,18,50.262702380952376
50,3,9,25,48.5625
166,1,3,26,140.24829487179488
2931,4,5,61,8.394166666666663
1257,2,11,13,3.103166666666666
758,4,11,1,3.125666666666667
1254,4,9,2,2.4098333333333333
3256,4,10,8,12.519928571428572
2048,6,12,2,9.80238888888889
939,2,7,4,10.11130952380952
50,2,7,25,70.89583333333333
1682,6,12,24,14.4
1592,1,2,4,8.165285714285718
868,0,12,2,3.393511904761904
1339,6,6,12,37.48795238095237
2856,4,4,30,6.699666666666668
1196,3,4,10,10.875
2046,0,10,26,11.59418253968254
1802,4,10,5,15.193333333333335
459,0,10,1,2.759
717,4,2,46,11.847666666666667
2092,2,7,9,9.69507142857143
2103,4,9,4,11.357974747474746
2149,6,10,4,5.888769841269841
290,4,5,16,10.79847619047619
914,3,1,12,3.492833333333333
1273,0,9,8,15.155595238095238
3313,6,3,2,1.288333333333333
1081,6,5,3,2.688333333333334
1864,2,11,24,42.26761904761904
1023,1,5,4,1.9145
1197,3,12,5,17.750555555555557
2856,4,8,21,17.3095
2107,6,6,1,6.243833333333333
1513,3,12,32,4.747166666666667
680,1,2,1,26.03841269841269
1387,1,2,2,1.980333333333333
1564,6,11,2,5.839571428571428
573,3,6,1,3.643333333333333
1028,4,1,6,7.766595238095238
2554,3,9,1,8.435333333333332
1283,2,7,24,29.908666666666658
121,0,7,2,3.123666666666667
209,4,12,2,1.9518333333333333
222,2,3,1,11.524666666666665
622,2,9,50,50.86587301587302
925,0,9,24,17.21602380952381
2921,3,2,1,3.5088333333333335
1704,2,8,3,4.702619047619048
3829,2,3,2,2.537863636363636
2699,3,11,48,39.56819047619047
855,1,9,1,12.9725
1603,1,11,12,3.4913333333333334
1944,6,11,12,21.06035714285714
171,2,11,3,35.28583333333333
2130,2,8,43,43.214166666666664
1821,4,9,49,48.70150793650792
1505,3,9,30,28.981333333333332
1907,3,3,2,1.9034047619047612
584,1,12,1,5.72
2629,2,11,2,4.2025
3621,3,11,2,1.06
3877,2,1,7,10.902333333333337
848,6,10,1,1.8718333333333337
1531,1,8,21,64.70481349206351
1108,0,7,1,3.61
1719,2,4,12,17.477166666666665
403,3,10,14,21.24771428571428
2931,0,8,12,6.650166666666667
3596,4,11,1,1.3
1773,3,12,2,4.364166666666667
166,2,4,10,39.77321428571428
1861,0,7,3,9.299166666666668
1223,3,1,7,24.33166666666667
2824,0,10,7,3.4109999999999996
1787,0,1,4,6.669
1471,2,12,3,6.480134920634921
2560,3,10,12,11.45
925,1,1,4,2.820333333333333
727,3,1,42,10.806666666666667
2926,4,9,12,38.81634523809523
1090,0,4,2,2.113
653,1,9,1,2.430952380952381
1049,0,9,14,10.585666666666668
1825,6,9,1,11.133333333333333
1318,3,1,1,59.675952380952374
2359,3,10,5,18.11975
1620,3,12,1,56.87293253968255
2090,0,11,6,8.430666666666667
519,4,1,12,8.506444444444448
1217,2,1,13,14.821666666666664
3252,2,1,8,29.37
628,1,2,2,46.51233333333332
1648,3,2,8,10.615333333333332
1192,2,12,4,35.943154761904765
290,4,1,16,16.305
2195,1,9,1,4.612666666666667
1370,1,3,36,70.5700595238095
1583,2,6,24,9.306190476190476
1278,2,12,2,25.089499999999997
2776,0,3,3,4.240333333333333
2675,0,6,2,2.5706666666666664
1283,4,10,24,15.91333333333333
2890,0,12,6,10.830936507936508
1474,1,11,17,34.166222222222224
1091,1,1,3,2.6133333333333337
3228,1,2,2,1.6569999999999998
1752,1,8,1,3.034666666666667
1615,2,6,1,2.03
279,2,6,1,1.999
1216,2,4,1,11.043
1932,2,6,24,47.87
1256,1,6,1,4.630999999999999
1080,3,2,4,3.3006666666666673
1870,1,9,12,12.861718253968252
2041,2,7,1,27.592023809523813
908,3,3,4,14.383833333333332
635,1,2,4,2.6073809523809524
1552,6,1,10,4.29
1820,3,9,12,70.27788095238094
1087,3,12,25,3.7048928571428585
3054,0,10,2,3.9079999999999995
2691,4,6,20,4.367063492063492
2079,0,5,25,192.0
768,0,10,38,46.041047619047625
1300,1,11,4,10.918345238095236
2213,4,12,3,5.368333333333332
1033,4,12,2,1.1952380952380954
150,0,12,3,13.113333333333333
1382,2,1,3,3.663428571428572
2498,0,12,2,2.178
437,0,11,25,17.702011904761903
1837,6,10,3,1.5955000000000001
452,1,2,96,5.546642857142857
2166,4,10,2,15.381452380952382
1793,3,1,48,21.982285714285712
634,3,1,36,8.848642857142856
150,6,5,10,3.320317460317461
1390,0,1,1,2.9225
799,0,6,6,16.67097619047619
2958,4,9,4,3.8016666666666663
2930,4,11,1,21.29328571428572
2098,4,8,12,20.558500000000002
905,3,4,6,22.925595238095234
1520,4,12,10,8.84875
1585,4,7,1,12.0
1429,2,9,15,44.85
857,0,9,72,144.62866666666667
2089,4,12,6,9.03802380952381
2363,3,10,9,6.37788095238095
1194,3,9,3,17.583
2144,3,9,144,48.03458044733045
1167,3,9,2,12.851071428571428
1368,6,7,2,10.408738095238096
1428,1,12,2,12.860000000000003
2013,3,8,56,26.341833333333334
998,0,8,20,23.264198412698406
137,3,12,1,86.9077619047619
879,6,9,10,6.658333333333332
1779,2,5,14,8.004238095238096
3337,6,10,6,12.731761904761903
2288,0,10,1,3.059797619047619
3212,1,1,2,6.712833333333333
402,6,5,2,6.933325396825397
2287,3,11,1,5.1475
1437,2,11,13,24.743658730158735
3680,2,9,2,1.1695238095238096
840,3,12,2,18.175071428571428
347,3,9,24,14.107333333333331
1616,4,8,4,4.566904761904762
317,1,11,1,3.691380952380952
3280,2,12,1,1.3046666666666664
1866,0,10,2,1.467666666666667
2017,0,10,2,35.52717460317461
3369,0,11,2,2.4125
3342,3,7,24,16.8455
2251,0,10,2,2.5875
1269,2,2,1,12.69590476190476
1375,2,2,1,3.1833333333333336
1081,6,10,1,1.8223333333333336
134,3,4,7,4.069523809523809
2853,0,2,17,11.762666666666666
1489,4,3,15,5.621999999999999
1822,0,2,4,33.98633333333333
925,3,12,1,31.75416666666666
534,4,1,12,1.66
1269,4,12,3,4.418285714285713
3456,1,3,10,32.07238095238095
1991,3,6,4,3.1126666666666667
2681,1,1,4,1.4333333333333331
2190,2,10,60,38.08492857142857
1791,2,10,6,8.218333333333332
1997,3,5,37,28.798476190476187
1052,3,5,7,8.127638888888889
725,3,12,12,4.659761904761905
24,3,4,1,5.530833333333334
3249,1,9,654,54.94716666666666
3729,3,11,2,1.18
718,2,3,12,7.881452380952381
794,2,2,1,1.2685714285714287
1582,3,6,12,17.867333333333335
3069,3,12,4,6.47
575,1,3,1,12.091095238095239
1193,1,11,11,13.466880952380953
1577,4,5,25,26.25
1310,2,6,34,13.544714285714283
911,0,9,12,5.020333333333333
1214,2,12,36,36.51533333333333
348,6,8,12,6.875000000000001
1775,0,10,1,1.605
1596,3,12,18,18.58573015873016
1658,0,1,2,8.994333333333332
1781,0,12,2,2.355
1848,4,2,12,24.890714285714292
887,6,1,8,3.9975
3344,2,3,5,5.951333333333333
980,1,5,2,7.979000000000001
2146,4,8,1,18.43207142857143
294,3,5,12,9.658333333333337
1222,1,9,1,5.156500000000001
1868,2,9,1,5.99127380952381
1090,1,7,7,5.111857142857143
1641,2,12,24,41.756761904761895
2770,3,8,12,5.83
2405,3,11,6,9.85517857142857
1116,1,9,12,11.69
3662,0,5,3,2.47
351,0,7,11,4.803698412698413
1845,2,6,25,81.91041666666666
332,1,10,5,1.2433333333333332
1778,6,1,6,4.591666666666667
1990,1,6,12,7.805
1099,1,5,4,3.3621515151515142
885,2,9,2,2.785500000000001
352,2,12,12,17.527619047619048
1779,2,6,13,11.548960317460317
1072,1,5,2,2.8891666666666667
1466,1,10,49,18.84542857142857
966,6,9,25,39.41
1283,2,8,36,16.532261904761906
2854,1,8,9,5.392500000000001
50,6,10,25,26.28333333333333
2981,2,11,48,12.767535714285712
1077,3,12,1,3.9298809523809517
1272,3,6,44,70.4006984126984
1496,1,5,6,7.6995000000000005
3239,2,4,58,32.14176190476191
1266,2,9,2,7.2283333333333335
711,0,2,9,6.193642857142858
960,2,1,1,12.564738095238097
69,3,11,6,6.936
174,1,8,21,101.41805952380952
1718,1,4,12,15.795
294,0,8,3,12.228095238095236
1583,1,3,12,66.38433333333333
3359,1,1,40,21.415428571428574
393,0,2,1,7.235642857142856
1489,0,7,1,5.895
1830,0,12,37,21.425333333333334
3271,2,8,1,17.5115
300,1,3,3,12.640666666666666
1686,2,7,17,11.093333333333335
2135,0,8,21,22.21372619047619
3485,0,2,12,4.14
3423,1,1,1,13.072499999999998
719,0,12,14,10.368069264069263
2311,0,10,3,2.768666666666667
1263,2,1,2,1.1121666666666667
587,4,11,5,2.317333333333333
944,1,4,1,14.605238095238096
1429,1,3,2,12.572380952380952
1180,0,1,2,2.0733333333333333
1773,1,3,2,3.6487619047619044
1983,4,10,120,4.410833333333333
2183,6,10,2,3.631333333333333
1636,6,6,1,1.4924523809523809
72,0,1,2,61.059499999999986
1534,2,1,7,1.8765238095238095
3310,0,11,1,5.088238095238095
3338,4,6,3,9.558
2883,0,12,42,22.467750000000006
1460,0,12,16,11.8665
1428,4,7,25,10.154000000000002
1727,2,11,61,68.73296825396825
2165,2,12,32,27.917023809523812
2883,2,7,4,2.7925
233,2,12,6,5.671345238095238
3531,2,9,1,1.079
1415,2,5,24,20.4765
1756,2,11,2,8.03095238095238
1580,0,1,25,27.17
960,1,11,185,9.14375
3597,4,9,6,5.77
1532,2,3,1,28.502976190476193
1856,6,3,49,9.138246031746032
998,0,8,1,23.264198412698406
3504,6,9,1,3.8143809523809526
1547,4,4,10,4.981
1190,0,12,3,45.15859523809524
2856,0,9,12,21.685761904761904
1933,1,11,3,3.3414047619047618
1128,6,12,2,4.4
39,2,6,100,134.0
704,1,11,2,22.81933333333334
301,0,10,2,3.92
3176,1,7,2,1.02
646,3,1,18,10.475
3035,6,2,1,37.45
312,4,11,27,19.796333333333333
505,4,12,2,2.5412182539682537
910,1,6,7,23.24902380952381
1595,2,4,4,18.319166666666664
285,3,11,17,37.659166666666664
166,3,3,21,17.295976190476182
682,4,6,2,7.599880952380952
2661,6,3,52,11.916523809523806
164,0,10,1,4.115
1393,2,11,2,2.6658333333333335
1344,6,4,3,11.268166666666666
2698,4,11,41,28.312809523809523
746,0,3,6,8.002119047619047
608,1,6,6,8.5
652,2,6,33,23.372619047619054
1834,4,11,2,16.837309523809523
1930,3,9,24,39.18971428571429
1428,2,9,28,20.662
668,6,11,32,7.033690476190477
310,3,11,10,6.804499999999998
1842,3,11,2,11.633666666666668
1086,6,2,24,8.85
3301,3,6,2,1.5
887,6,4,1,12.878214285714286
460,6,4,1,4.675833333333333
2612,2,11,24,1.4606666666666666
2983,2,6,60,8.160428571428572
1961,0,8,3,2.577095238095238
2870,4,12,1,5.464166666666667
1296,2,5,6,7.094261904761904
1565,1,1,48,3.083999999999999
1818,2,4,1,9.969968253968256
395,2,12,2,9.744666666666665
441,3,12,2,4.714333333333332
3550,0,8,1,2.09
1585,1,8,12,6.339166666666666
1806,2,7,12,41.051
3228,1,4,2,4.865273809523809
2227,6,12,1,5.185333333333334
2138,2,5,115,49.75530952380952
1821,0,6,19,36.157738095238095
3186,0,1,1,7.095119047619046
1426,3,4,14,23.758000000000003
622,4,5,25,25.0
834,0,10,1,5.193833333333333
1097,6,3,3,10.553666666666663
2859,3,9,6,7.567880952380952
1364,4,12,12,2.9314999999999998
2053,4,6,59,28.117547619047613
3283,1,10,10,17.798333333333336
1000,3,4,91,81.84252380952381
2247,0,10,1,3.3930476190476195
123,3,9,2,6.113333333333332
1891,2,11,6,15.654142857142856
2359,4,11,2,61.2634642857143
158,1,7,1,1.16
1310,3,6,3,19.481714285714286
289,1,10,84,23.052000000000003
1002,4,12,221,107.27216666666668
124,1,5,1,3.43
2039,3,11,3,1.16
1510,0,11,1,11.671023809523808
34,6,6,10,10.957
2778,4,7,3,3.7950000000000004
402,1,6,1,18.375833333333336
2019,2,5,7,5.068
439,2,11,6,18.68035714285714
1363,4,1,6,2.737
434,1,11,72,22.167785714285714
1659,0,1,1,3.034809523809524
871,1,10,461,24.298333333333332
1430,1,9,12,13.45370634920635
727,1,6,48,12.556999999999999
3220,0,1,34,9.295
1581,6,11,24,19.829428571428572
980,3,9,1,7.577361111111109
1961,3,9,1,2.5043333333333337
310,1,10,2,12.392214285714283
3239,2,8,12,25.917857142857148
268,2,9,34,5.733380952380953
2904,1,5,24,41.13
3327,1,11,4,4.6433333333333335
1027,2,8,12,7.865738095238096
900,3,6,24,7.234833333333333
1248,2,3,10,13.89422222222222
711,2,6,2,10.979357142857141
2364,1,10,4,4.321
1769,2,8,24,15.469182539682535
911,1,12,2,2.5551666666666666
1409,3,12,48,4.100476190476191
1240,2,6,1,44.06933333333333
1236,3,10,48,16.874999999999996
2958,0,3,2,3.628333333333334
2646,4,1,24,33.05466666666667
1995,0,10,18,20.174
1332,2,4,1,2.94
3097,3,12,4,7.5475
283,2,12,1,2.662166666666667
174,3,11,10,59.5099523809524
1779,1,6,14,8.043666666666669
943,3,6,36,3.0997500000000007
144,1,12,13,16.223833333333335
3265,6,7,105,12.458531746031746
470,3,8,12,10.431666666666667
891,3,8,4,1.74
2692,4,9,2,13.052722222222222
2696,2,6,16,5.584948412698412
2082,6,5,25,28.409523809523808
217,2,9,6,4.714666666666666
2067,1,11,1,10.543309523809526
3239,4,3,62,41.97933333333334
13,1,11,1,3.752396825396825
409,6,3,6,12.857666666666669
2374,0,9,25,26.8
1504,0,11,97,28.142369047619056
386,0,5,32,35.995666666666665
2657,3,6,65,35.377484126984115
2023,2,10,14,2.8852380952380954
209,2,11,3,2.966047619047619
2287,1,11,1,3.041404761904762
1332,4,1,6,11.856666666666666
2023,0,7,5,4.445
133,3,6,2,2.496
1267,4,9,1,4.324000000000001
1780,2,5,4,17.10483333333333
2027,0,4,8,6.637738095238096
1568,2,1,14,8.961666666666666
3485,2,9,12,3.3693095238095236
2059,4,11,6,23.775000000000006
614,6,3,1,3.04
1768,0,7,26,25.106857142857145
1506,1,3,3,13.555666666666665
2883,3,10,23,3.6294999999999993
1109,6,11,1,3.6
546,0,12,1,4.3175
2823,6,9,20,4.96
2659,4,3,4,3.8256666666666668
1911,1,3,3,1.4379999999999997
269,4,12,1,2.187071428571429
1128,1,1,42,9.841238095238095
2200,1,10,16,40.16504761904762
1812,0,7,3,18.35440476190476
2890,6,11,1,5.521833333333334
1777,3,5,12,6.84775
1016,2,12,5,22.795
1486,0,11,1,4.30247619047619
899,6,6,2,6.379333333333334
3239,6,6,30,21.61266666666667
648,0,11,1,1.9613333333333332
1572,1,11,7,4.563571428571429
804,2,7,1,3.1100000000000008
357,0,10,8,16.72227380952381
1501,6,6,38,37.2075
1399,4,2,6,9.116833333333334
3682,6,6,3,2.91
1462,2,12,5,3.5929999999999995
417,3,11,12,6.7455
1090,0,1,4,2.0269999999999997
1451,1,10,55,151.33296428571433
1190,2,9,24,28.085785714285716
3311,4,3,1,1.569
2384,3,11,4,5.092142857142857
1249,4,9,43,37.68192857142858
3282,2,8,151,7.065571428571429
942,3,1,6,7.781333333333334
634,2,11,5,20.438619047619046
1906,6,7,2,7.403
1141,3,9,2,12.36
1171,3,3,6,69.95
641,0,1,1,2.4814761904761906
1771,4,8,6,15.043455627705628
1752,6,3,3,1.42625
1867,4,3,6,10.452071428571431
2494,1,1,2,3.634285714285714
2124,6,7,128,7.301190476190478
3179,2,10,1,2.394
1945,1,6,5,4.372952380952381
2620,1,3,1,2.06
2178,4,10,2,6.1866666666666665
1548,2,8,10,8.488333333333333
2852,1,8,2,26.652666666666665
2206,3,10,10,10.399404761904762
3230,2,6,3,45.76007142857142
1132,3,7,24,8.555166666666667
1351,1,1,3,28.256666666666664
173,6,9,10,23.858833333333333
1432,1,4,98,21.569226190476183
868,1,12,5,5.094904761904762
3374,1,9,18,10.014000000000001
851,0,7,22,3.4703333333333335
357,0,8,4,14.620833333333335
1643,4,1,25,28.683333333333334
2081,3,4,25,32.29190476190476
1768,6,4,2,6.067404761904763
174,3,4,94,34.15228571428571
1718,1,7,24,9.431666666666668
1086,2,9,6,57.68258333333333
1350,3,11,256,25.181142857142863
637,2,12,1,3.9099999999999993
623,2,6,25,52.25119047619048
1350,3,11,7,25.181142857142863
794,3,12,2,6.676630952380951
834,3,6,48,85.04899999999999
2126,1,11,3,6.041388888888889
2405,4,12,6,67.768
27,1,6,1,1.7317857142857143
927,3,7,48,24.227666666666664
137,4,6,144,36.09
873,3,6,3,8.161
3318,2,12,3,7.74961904761905
1143,0,1,3,1.8106666666666666
2672,2,1,4,1.916234126984127
121,0,6,1,4.441
1642,2,10,12,21.13583333333333
518,2,1,12,4.746166666666666
1794,6,1,1,1.3683333333333334
1122,4,1,2,5.408333333333332
680,3,7,4,5.088380952380953
2130,6,12,20,28.634377705627703
3478,1,5,12,3.658
27,0,9,1,4.850190476190477
1411,3,5,26,22.308333333333334
711,6,6,1,14.398666666666667
1063,3,11,11,19.420404761904763
1785,6,5,12,9.901166666666667
640,1,5,3,6.213095238095239
1036,0,7,6,2.8852380952380954
1579,3,11,25,30.0
3814,1,5,6,3.19
1190,3,12,72,19.773809523809526
2255,1,10,5,1.3837142857142857
2015,1,9,48,15.90333333333334
1385,1,12,1,11.297666666666666
581,1,2,1,7.731107142857144
780,2,6,3,8.3165
1066,1,12,12,22.160166666666658
3202,3,8,24,176.16
705,3,11,6,14.557380952380951
2191,0,9,36,41.579595238095244
3163,4,7,24,19.35
1924,0,9,1,4.94
1174,4,12,1,8.465686507936509
148,4,10,1,7.676166666666667
2548,4,2,4,1.63
2661,0,2,1,2.059
1307,1,3,2,1.4985021645021641
1816,0,2,1,27.91166666666667
931,2,9,13,25.311999999999998
2824,0,4,1,7.335
2160,2,11,22,10.523130952380955
430,0,7,1,3.4303571428571447
2265,1,10,12,14.890857142857142
2376,0,10,33,27.222690476190486
375,6,4,29,5.946666666666667
1517,1,9,1,26.598142857142857
1897,4,11,3,3.045833333333333
3201,2,8,2,8.2
985,0,7,1,7.252499999999999
1867,1,11,2,3.888000000000001
3230,0,2,27,15.695749999999999
3092,1,5,148,82.78124542124544
655,0,4,2,1.7367857142857144
246,0,4,1,2.835
622,2,11,100,33.425
3842,3,3,1,1.2833333333333332
312,1,11,29,10.853488095238097
925,4,8,24,104.81149206349204
2852,0,6,1,11.388333333333332
2175,3,12,8,12.103333333333335
1486,0,5,3,20.492619047619044
3515,3,11,1,1.02
2738,6,10,1,2.38
3729,0,7,2,2.240714285714285
1821,1,5,1,51.233000000000004
2914,1,8,1,3.598666666666666
1997,1,9,6,11.236071428571428
1346,3,9,39,13.030523809523809
99,1,7,3,38.64
1886,6,6,12,8.996666666666666
171,0,1,20,13.252999999999997
1856,3,6,12,5.433738095238096
2048,3,9,4,153.75380952380954
926,3,3,207,129.44902380952382
1159,1,11,1,2.315833333333333
3066,0,9,9,26.715047619047624
409,1,9,43,29.601333333333333
1383,6,8,3,3.435
1438,3,6,13,7.805619047619046
2113,4,9,12,17.897666666666666
1221,2,3,13,27.185095238095233
1499,4,11,3,9.723119047619047
420,6,3,12,15.730944444444445
803,2,2,1,11.717825396825399
600,3,11,2,5.688
881,0,11,25,2.8054166666666673
1299,6,12,5,7.176333333333333
1180,1,5,4,1.56
507,3,7,6,9.07707142857143
621,6,10,25,22.6047619047619
519,3,7,1,4.413333333333334
3245,4,9,27,4.31975
678,0,11,38,60.843214285714296
1706,4,3,2,2.4736904761904763
2384,4,12,5,4.610595238095238
2619,1,11,1,2.5920238095238095
833,3,6,36,110.78371428571428
2272,4,11,1,19.296666666666667
1073,4,12,2,11.970833333333335
657,1,7,2,10.149809523809523
1081,1,5,11,51.804833333333335
410,0,5,3,3.1012380952380956
2926,0,11,43,155.30535714285716
2089,6,7,7,9.78419047619048
1545,2,8,1,6.254738095238094
436,2,7,71,34.93525
1770,3,8,300,99.0407619047619
3258,0,6,2,3.418333333333334
2049,0,5,13,63.108000000000004
721,4,5,26,9.129333333333333
628,1,7,12,16.833749999999995
1464,0,9,1,7.127333333333334
599,0,1,1,2.0663333333333336
2050,4,6,22,22.950607142857145
1282,0,2,1,3.802738095238096
3311,1,8,6,4.414166666666667
1849,0,3,31,36.73957142857143
1538,3,4,2,6.635333333333335
1182,2,3,12,12.34
3135,2,9,16,14.191357142857143
1711,3,12,8,3.203499999999999
3235,2,3,1,4.8405000000000005
1286,3,12,1,3.938333333333333
1147,6,4,7,3.733333333333334
721,0,10,13,10.696833333333332
1587,0,12,1,10.26291666666667
235,1,2,33,16.844166666666666
2917,4,1,16,6.445833333333333
1403,1,11,2,1.4525
1547,1,11,3,1.402293650793651
1125,1,1,31,3.3062380952380948
3136,4,6,1,12.560583333333334
1771,2,11,38,106.27131746031746
1063,6,6,72,146.2022857142857
3060,1,4,1,4.97
1193,0,10,2,2.6675
283,3,5,4,3.1365000000000003
1388,6,2,1,1.1548809523809525
1582,6,4,36,24.02142857142857
1393,0,2,6,3.117
1705,1,10,2,1.8815
3244,6,9,1,3.395
2687,3,3,10,1.7474999999999996
924,6,3,1,10.632921356421354
3257,4,7,4,9.457500000000001
1432,1,6,60,27.330952380952382
1852,6,11,11,11.415666666666667
1046,1,11,2,47.71047619047619
1833,2,6,10,34.33333333333333
1541,0,7,24,4.799166666666667
1639,1,3,24,40.716119047619024
403,2,7,192,16.301111111111112
720,0,11,24,24.92157142857142
1028,6,10,9,4.039642857142858
1465,2,11,16,18.646476190476186
2961,6,3,4,3.8775
2734,1,3,36,8.216666666666667
1367,3,10,13,32.774214285714294
1450,0,12,12,41.3665
2932,1,11,63,312.2605952380953
649,1,8,12,6.7498571428571426
3810,2,1,1,1.466
357,3,4,4,12.3975
3830,4,8,3,2.3323333333333336
1518,1,7,1,27.9157380952381
1669,0,7,18,6.057500000000001
1644,1,4,4,3.1945303030303034
1266,0,12,1,9.87042857142857
1922,4,8,8,5.057333333333333
1497,3,3,2,25.355619047619047
1320,3,11,20,23.97166666666667
1248,4,1,77,85.05599603174605
1262,0,1,4,2.967916666666666
960,6,9,6,16.237000000000002
1116,2,11,1,2.8576071428571423
1892,3,11,78,19.910500000000003
450,2,5,24,107.7662380952381
2089,1,7,6,13.044119047619049
784,6,5,7,4.671642857142857
1306,1,3,18,57.59409523809524
1623,2,4,12,8.730833333333333
932,4,1,73,54.08785714285714
2449,4,10,12,11.573333333333334
1475,6,10,3,7.2339166666666666
2420,1,11,2,1.01
804,2,3,1,3.9283333333333332
150,0,5,8,128.85733333333334
1723,4,3,2,6.95
1848,4,1,169,58.40688095238093
1030,6,11,54,17.092285714285712
3167,3,7,112,58.30690476190476
3579,2,5,2,1.81
364,6,4,1,3.458333333333333
1324,0,12,25,9.126
1315,1,3,6,6.027166666666667
420,6,1,12,32.895
1414,4,12,1,8.780690476190475
1801,6,12,15,9.861333333333333
1167,3,4,1,18.67
1039,0,12,7,5.582999999999999
687,6,10,13,1.77
3478,2,2,13,9.56
851,1,12,2,5.09702380952381
1998,3,8,6,21.515420634920634
864,3,1,3,13.546701298701299
2671,4,5,20,4.527
1104,4,7,24,9.180833333333334
666,2,12,4,13.0575
3210,0,4,12,14.206190476190478
1033,0,4,2,4.243333333333333
537,2,4,1,12.76
1438,6,11,7,8.076
